x,y,z,T,label
0.7827352272502862,0.8725940641644223,0.3941257771780975,298.21694845723056,0
0.08272999992243857,0.8150059222881993,0.4166096330691479,298.45539478770854,0
0.48665833083816035,0.9255655498809675,0.0016607076748005323,298.1034443597084,0
0.4907069943545209,0.5776064962205454,0.11207037099869754,302.80600228938744,0
0.9378264549749828,0.8673105459675807,0.8627645637408781,298.2328638399703,0
0.5717280523760754,0.5965207454344521,0.001233062511908134,302.1513984689821,0
0.4734894010569538,0.6353793756589001,0.5081673558128751,301.0047076219415,0
0.2669756630918936,0.854952348640652,0.4895020065072081,298.27420109557073,0
0.3315689973425522,0.9901023924493408,0.3330941610106378,298.0388951532208,0
0.5206724024715378,0.8057718029885348,0.43132702014644964,298.50973591586416,0
0.4389114603050467,0.5272501574956479,0.7805811375265843,304.8538162761419,0
0.021612079880330426,0.8081544849637664,0.8412037062149564,298.4952034938218,0
0.8262919241943578,0.5211752757900836,0.26034854341525004,305.1291833861179,0
0.8961607718397667,0.9420728556834086,0.32249044096772983,298.08118790810494,0
0.14024908899861077,0.8547891425503104,0.24248285302833272,298.27478784865946,0
0.5540361435390494,0.5865639232112516,0.47986340055106513,302.48803787012304,0
0.10857574113544355,0.5458605029120991,0.6832583576588129,304.04684953749614,0
0.6722400930398117,0.5917666144401594,0.22825287546342055,302.30992917667623,0
0.2812337838390083,0.9900135897770963,0.33073574205486667,298.0389497686336,0
0.6594226346919018,0.7292803212292449,0.9303846175891505,299.21452820063917,0
0.7269946142868826,0.892040474170704,0.048569289846958075,298.166382170404,0
0.768647491917657,0.8182041710538884,0.4607696052395662,298.437783099654,0
0.10774094595589656,0.7862065749793187,0.7115580415967778,298.64361844064507,0
0.9160118451376079,0.5725651273325248,0.15045401155747407,302.9912407817472,0
0.23021399089488082,0.9730122267790475,0.047374020005481854,298.0508056985786,0
0.03741255617617978,0.650671316257359,0.13820537163853075,300.6239633941453,0
0.5548524693914834,0.789008607903771,0.9188231935306829,298.62276930339846,0
0.37092228386243875,0.8498879722945331,0.009259781821123414,298.29293296287915,0
0.8297897431324132,0.8246165776226544,0.18832197481135182,298.40424812576737,0
0.8082514720643018,0.9702972048477592,0.03128351290164455,298.0529797473246,0
0.31713889282271535,0.574219494960029,0.11062946756220327,302.92995553859123,0
0.952899395069745,0.7541763692234711,0.6201492866282963,298.92738896263467,0
0.2909178381401186,0.702017195370383,0.24163890873908578,299.6088499855526,0
0.5150571292317145,0.737084364741309,0.5692120504306768,299.1175470226544,0
0.25596509056760275,0.5596087630988723,0.5901953827661262,303.48791086548067,0
0.9360435700489633,0.5670473049363827,0.849435333089779,303.19914938783,0
0.16460781758201815,0.6390377728906287,0.004741392911873921,300.91010922052743,0
0.04491061939232899,0.6523523018804156,0.8533694593423667,300.5844332115289,0
0.43509706000303794,0.713951606840675,0.619119086426974,299.4251395401131,0
0.992375564055837,0.8054937735183141,0.1627434861049576,298.5114554346652,0
0.891677266254914,0.8173145587091315,0.772937388135284,298.44262145820045,0
0.7486080194569492,0.7059054482927851,0.8554915417905857,299.5470177532261,0
0.8907924908785249,0.7043915547143486,0.2542634837541573,299.57086098774636,0
0.8934466396978632,0.608814263348481,0.9187936809026809,301.76008383758165,0
0.5188583603864491,0.7941531242045041,0.4544574302986578,298.5859932100218,0
0.315929051830793,0.6585204556586189,0.6034244543333215,300.44323307015225,0
0.772012432110988,0.5180299171386819,0.9846495336176436,305.2739683220668,0
0.6616612631677611,0.7092000220784302,0.36153607863919934,299.4961357968188,0
0.37365772887371007,0.7370663375450852,0.8131593458201128,299.1177634445803,0
0.09446666806151527,0.6127964341021055,0.31839911782845964,301.63905238323554,0
0.746789611349026,0.7862289665610578,0.799213522241491,298.6434494956924,0
0.2624605159228647,0.7828859502159604,0.6007339188626425,298.6690957961621,0
0.9368131505337792,0.8510010905551857,0.21635569522540143,298.2887217303507,0
0.24097057500568475,0.823974241100605,0.4140260937892364,298.40750329435923,0
0.12275793241148603,0.8262165282605158,0.3176356343635617,298.39623843944736,0
