x,y,t,u
0.5625,-0.6875,138.24,0.01747281735078676
0.5625,-0.625,138.24,0.042817049129205684
0.5625,-0.5625,138.24,0.07509989389206159
0.5625,-0.5,138.24,0.11029327777343009
0.5625,-0.4375,138.24,0.1087830287648521
0.5625,-0.375,138.24,0.08287808109009916
0.5625,-0.3125,138.24,0.033326561207522275
0.5625,-0.25,138.24,-0.013843972348134654
0.5625,-0.1875,138.24,-0.04974193990840787
0.5625,-0.125,138.24,-0.0626859516006163
0.5625,-0.0625,138.24,-0.06295291738039584
0.5625,0.0,138.24,-0.05704505327402847
0.5625,0.0625,138.24,-0.049460235945301204
0.5625,0.125,138.24,-0.04281120433282651
0.5625,0.1875,138.24,-0.038083359005296025
0.5625,0.25,138.24,-0.035043490864939617
0.5625,0.3125,138.24,-0.03296747521796149
0.5625,0.375,138.24,-0.033352263359159744
0.5625,0.4375,138.24,-0.03759968942375196
0.5625,0.5,138.24,-0.045831958930750615
0.5625,0.5625,138.24,-0.07229983528784845
0.5625,0.625,138.24,-0.10783606164476697
0.5625,0.6875,138.24,-0.14525153385279832
0.5625,0.75,138.24,-0.16816964464346593
0.5625,0.8125,138.24,-0.15516837580997864
0.5625,0.875,138.24,-0.11078177160463268
0.5625,0.9375,138.24,-0.05523140402169597
0.5625,1.0,138.24,7.684071754162403e-12
0.625,-1.0,138.24,4.897863078809546e-41
0.625,-0.9375,138.24,1.4762597966769465e-05
0.625,-0.875,138.24,8.066165613682503e-05
0.625,-0.8125,138.24,0.0005009052772867532
0.625,-0.75,138.24,0.0025349263059832442
0.625,-0.6875,138.24,0.009860003936448345
0.625,-0.625,138.24,0.027588874786227038
0.625,-0.5625,138.24,0.05481903866340232
0.625,-0.5,138.24,0.09005182462824224
0.625,-0.4375,138.24,0.10913704876410993
0.625,-0.375,138.24,0.10436874865340902
0.625,-0.3125,138.24,0.07647845424278807
0.625,-0.25,138.24,0.026981341820863345
0.625,-0.1875,138.24,-0.017046597511732438
0.625,-0.125,138.24,-0.047167899865716116
0.625,-0.0625,138.24,-0.060267121821854244
0.625,0.0,138.24,-0.06507510215190018
0.625,0.0625,138.24,-0.06021548179731643
0.625,0.125,138.24,-0.055336414542971994
0.625,0.1875,138.24,-0.05041742242500123
0.625,0.25,138.24,-0.04690236796624807
0.625,0.3125,138.24,-0.044208595462910706
0.625,0.375,138.24,-0.04389397137730382
0.625,0.4375,138.24,-0.04624762241467056
0.625,0.5,138.24,-0.0513539670353321
0.625,0.5625,138.24,-0.07042742997061968
0.625,0.625,138.24,-0.10039659632329814
0.625,0.6875,138.24,-0.13787755447501776
0.625,0.75,138.24,-0.172583013321756
0.625,0.8125,138.24,-0.18049113562268196
0.625,0.875,138.24,-0.14769023900861364
0.625,0.9375,138.24,-0.08247177579739877
0.625,1.0,138.24,3.053890647377996e-13
0.6875,-1.0,138.24,1.1262650926342227e-42
0.6875,-0.9375,138.24,3.948480484265023e-06
0.6875,-0.875,138.24,2.875777706246774e-05
0.6875,-0.8125,138.24,0.00018179251023775145
0.6875,-0.75,138.24,0.0010489541570441634
0.6875,-0.6875,138.24,0.004708691689029621
0.6875,-0.625,138.24,0.015348398677823236
0.6875,-0.5625,138.24,0.03512098850920818
0.6875,-0.5,138.24,0.06426681540282007
0.6875,-0.4375,138.24,0.09592554568992717
0.6875,-0.375,138.24,0.11095923835620855
0.6875,-0.3125,138.24,0.10987774313112468
0.6875,-0.25,138.24,0.07137395487209687
0.6875,-0.1875,138.24,0.029878517768011165
0.6875,-0.125,138.24,-0.013231643646766503
0.6875,-0.0625,138.24,-0.041068550407362736
0.6875,0.0,138.24,-0.061466046602686196
0.6875,0.0625,138.24,-0.06462930092178466
0.6875,0.125,138.24,-0.06600132751432207
0.6875,0.1875,138.24,-0.0636959287286846
0.6875,0.25,138.24,-0.06144302284926955
0.6875,0.3125,138.24,-0.05931164121534719
0.6875,0.375,138.24,-0.05880803828706925
0.6875,0.4375,138.24,-0.059911379422125564
0.6875,0.5,138.24,-0.0626725048590211
0.6875,0.5625,138.24,-0.07421094186984202
0.6875,0.625,138.24,-0.09479644594344502
0.6875,0.6875,138.24,-0.1239532112005211
0.6875,0.75,138.24,-0.15727659036504613
0.6875,0.8125,138.24,-0.17517499487433275
0.6875,0.875,138.24,-0.1543075822544909
0.6875,0.9375,138.24,-0.09128080688014088
0.6875,1.0,138.24,7.022430757088435e-15
0.75,-1.0,138.24,2.0446510899971517e-44
0.75,-0.9375,138.24,2.4360575610699297e-07
0.75,-0.875,138.24,8.81837798347006e-06
0.75,-0.8125,138.24,5.648236454614199e-05
0.75,-0.75,138.24,0.0003632527711984268
0.75,-0.6875,138.24,0.001892006351221491
0.75,-0.625,138.24,0.007224087282239556
0.75,-0.5625,138.24,0.01915215967023921
0.75,-0.5,138.24,0.0385492334985962
0.75,-0.4375,138.24,0.07092892224510586
0.75,-0.375,138.24,0.09798974576012183
0.75,-0.3125,138.24,0.11989482078726679
0.75,-0.25,138.24,0.10635615713771358
0.75,-0.1875,138.24,0.08215033393434931
0.75,-0.125,138.24,0.04026233505611034
0.75,-0.0625,138.24,0.0022749549293332
0.75,0.0,138.24,-0.03381248278125553
0.75,0.0625,138.24,-0.051927274149818854
0.75,0.125,138.24,-0.06611512472181974
0.75,0.1875,138.24,-0.07224088942403875
0.75,0.25,138.24,-0.07523325109881356
0.75,0.3125,138.24,-0.07663943496281068
0.75,0.375,138.24,-0.07691777167223812
0.75,0.4375,138.24,-0.07727313877316931
0.75,0.5,138.24,-0.07770797334077417
0.75,0.5625,138.24,-0.08065150824051089
0.75,0.625,138.24,-0.08757408120903884
0.75,0.6875,138.24,-0.09908312399771382
0.75,0.75,138.24,-0.11454561609282228
0.75,0.8125,138.24,-0.12423278926177282
0.75,0.875,138.24,-0.11069778912571798
0.75,0.9375,138.24,-0.06671995940370906
0.75,1.0,138.24,1.274870436437603e-16
0.8125,-1.0,138.24,3.585716560526513e-46
0.8125,-0.9375,138.24,-9.496017221847983e-08
0.8125,-0.875,138.24,2.069519018832423e-06
0.8125,-0.8125,138.24,1.5808585673361227e-05
0.8125,-0.75,138.24,0.00010948866965789463
0.8125,-0.6875,138.24,0.0006544721032896899
0.8125,-0.625,138.24,0.0029082797939312425
0.8125,-0.5625,138.24,0.008891457758714045
0.8125,-0.5,138.24,0.01935033581947527
0.8125,-0.4375,138.24,0.04334294811356765
0.8125,-0.375,138.24,0.07054808824578031
0.8125,-0.3125,138.24,0.10086723575038523
0.8125,-0.25,138.24,0.11319466352221452
0.8125,-0.1875,138.24,0.1137040347603752
0.8125,-0.125,138.24,0.09203435528595859
0.8125,-0.0625,138.24,0.0592142300113599
0.8125,0.0,138.24,0.020962862596719627
0.8125,0.0625,138.24,-0.012047767720024971
0.8125,0.125,138.24,-0.04091782190973672
0.8125,0.1875,138.24,-0.061287192739075506
0.8125,0.25,138.24,-0.07463578897498353
0.8125,0.3125,138.24,-0.08417441329572664
0.8125,0.375,138.24,-0.08684914592734196
0.8125,0.4375,138.24,-0.08665834783565356
0.8125,0.5,138.24,-0.0835113598192989
0.8125,0.5625,138.24,-0.07519111138712724
0.8125,0.625,138.24,-0.0650991780131909
0.8125,0.6875,138.24,-0.054067333074077434
0.8125,0.75,138.24,-0.04393707817329266
0.8125,0.8125,138.24,-0.03598261143110517
0.8125,0.875,138.24,-0.027672921960502802
0.8125,0.9375,138.24,-0.01574799822291647
0.8125,1.0,138.24,2.2357477316417405e-18
0.875,-1.0,138.24,6.839033795904377e-48
0.875,-0.9375,138.24,2.743522574381078e-08
0.875,-0.875,138.24,3.4257138463763054e-07
0.875,-0.8125,138.24,3.9189007236161725e-06
0.875,-0.75,138.24,2.955048189959097e-05
0.875,-0.6875,138.24,0.000198968904962062
0.875,-0.625,138.24,0.001015404124650791
0.875,-0.5625,138.24,0.0035427597955890767
0.875,-0.5,138.24,0.00820261261767825
0.875,-0.4375,138.24,0.02190483000226008
0.875,-0.375,138.24,0.041237694190261034
0.875,-0.3125,138.24,0.06602852685066704
0.875,-0.25,138.24,0.08923811295907164
0.875,-0.1875,138.24,0.10514636303000509
0.875,-0.125,138.24,0.1061918958152951
0.875,-0.0625,138.24,0.09003287387931379
0.875,0.0,138.24,0.0654937293655164
0.875,0.0625,138.24,0.030944798600852527
0.875,0.125,138.24,-0.0017733707650264088
0.875,0.1875,138.24,-0.030732951354367884
0.875,0.25,138.24,-0.05174294903910363
0.875,0.3125,138.24,-0.06822166784165994
0.875,0.375,138.24,-0.07324696820091771
0.875,0.4375,138.24,-0.07269864255754967
0.875,0.5,138.24,-0.06640035342615316
0.875,0.5625,138.24,-0.04957274808698421
0.875,0.625,138.24,-0.028209131919036304
0.875,0.6875,138.24,-0.0035957778946026503
0.875,0.75,138.24,0.020506594468148166
0.875,0.8125,138.24,0.036422142614979024
0.875,0.875,138.24,0.03743020751369828
0.875,0.9375,138.24,0.023578925357919587
0.875,1.0,138.24,4.2642395286172765e-20
0.9375,-1.0,138.24,1.1372029769596643e-49
0.9375,-0.9375,138.24,4.046707423441609e-08
0.9375,-0.875,138.24,3.3361316758494325e-08
0.9375,-0.8125,138.24,7.217139285301269e-07
0.9375,-0.75,138.24,6.49173374714307e-06
0.9375,-0.6875,138.24,4.843521577765634e-05
0.9375,-0.625,138.24,0.00028050699996955505
0.9375,-0.5625,138.24,0.0011043934887143578
0.9375,-0.5,138.24,0.0026855393774387073
0.9375,-0.4375,138.24,0.008343246064128227
0.9375,-0.375,138.24,0.01772949865738538
0.9375,-0.3125,138.24,0.030729951664279463
0.9375,-0.25,138.24,0.047641694240145915
0.9375,-0.1875,138.24,0.062030603704606106
0.9375,-0.125,138.24,0.07074153514335757
0.9375,-0.0625,138.24,0.06761250467568322
0.9375,0.0,138.24,0.05871637743044175
0.9375,0.0625,138.24,0.03741313121090012
0.9375,0.125,138.24,0.0159892251167439
0.9375,0.1875,138.24,-0.0056823980479194704
0.9375,0.25,138.24,-0.022281033726809917
0.9375,0.3125,138.24,-0.03587159843490255
0.9375,0.375,138.24,-0.04017993268922258
0.9375,0.4375,138.24,-0.03969152623110098
0.9375,0.5,138.24,-0.03425462054732534
0.9375,0.5625,138.24,-0.020044155210130067
0.9375,0.625,138.24,-0.0023672279404194155
0.9375,0.6875,138.24,0.017574125667388973
0.9375,0.75,138.24,0.03642397154101466
0.9375,0.8125,138.24,0.04746361473846069
0.9375,0.875,138.24,0.04444188253231658
0.9375,0.9375,138.24,0.0270441518886802
0.9375,1.0,138.24,7.090630096486179e-22
1.0,-1.0,138.24,3.7978109527995595e-52
1.0,-0.9375,138.24,1.68566599155613e-48
1.0,-0.875,138.24,4.945680088072929e-46
1.0,-0.8125,138.24,1.6152070265048834e-43
1.0,-0.75,138.24,7.577101932922472e-41
1.0,-0.6875,138.24,4.4452114980474543e-38
1.0,-0.625,138.24,2.5887751630593316e-35
1.0,-0.5625,138.24,1.0421778153673096e-32
1.0,-0.5,138.24,3.6064466344657514e-32
1.0,-0.4375,138.24,1.408593101779239e-29
1.0,-0.375,138.24,2.566398996244128e-27
1.0,-0.3125,138.24,7.579132861549952e-27
1.0,-0.25,138.24,9.463931259108758e-25
1.0,-0.1875,138.24,3.3042133550414976e-23
1.0,-0.125,138.24,1.292689090634481e-22
1.0,-0.0625,138.24,2.9343515670225832e-21
1.0,0.0,138.24,7.058883911899215e-21
1.0,0.0625,138.24,8.01508126255032e-20
1.0,0.125,138.24,2.9598001125881514e-19
1.0,0.1875,138.24,8.048516025653972e-19
1.0,0.25,138.24,1.836822559916766e-18
1.0,0.3125,138.24,3.093243526210318e-18
1.0,0.375,138.24,3.85423049045525e-18
1.0,0.4375,138.24,3.781197188181554e-18
1.0,0.5,138.24,2.8477570199827675e-18
1.0,0.5625,138.24,1.5583166635210799e-18
1.0,0.625,138.24,6.696317094977604e-19
1.0,0.6875,138.24,1.85721186028342e-19
1.0,0.75,138.24,3.4825242541701245e-20
1.0,0.8125,138.24,4.9940978627101894e-21
1.0,0.875,138.24,6.024934704124937e-22
1.0,0.9375,138.24,5.464744342330915e-23
1.0,1.0,138.24,2.3679917471444798e-24
-1.0,-1.0,140.16666666666666,3.7978109527995595e-52
-1.0,-0.9375,140.16666666666666,1.68566599155613e-48
-1.0,-0.875,140.16666666666666,4.945680088072929e-46
-1.0,-0.8125,140.16666666666666,1.6152070265048834e-43
-1.0,-0.75,140.16666666666666,7.577101932922472e-41
-1.0,-0.6875,140.16666666666666,4.4452114980474543e-38
-1.0,-0.625,140.16666666666666,2.5887751630593316e-35
-1.0,-0.5625,140.16666666666666,1.0421778153673096e-32
-1.0,-0.5,140.16666666666666,3.6064466344657514e-32
-1.0,-0.4375,140.16666666666666,1.408593101779239e-29
-1.0,-0.375,140.16666666666666,2.566398996244128e-27
-1.0,-0.3125,140.16666666666666,7.579132861549952e-27
-1.0,-0.25,140.16666666666666,9.463931259108758e-25
-1.0,-0.1875,140.16666666666666,3.3042133550414976e-23
-1.0,-0.125,140.16666666666666,1.292689090634481e-22
-1.0,-0.0625,140.16666666666666,2.9343515670225832e-21
-1.0,0.0,140.16666666666666,7.058883911899215e-21
-1.0,0.0625,140.16666666666666,8.01508126255032e-20
-1.0,0.125,140.16666666666666,2.9598001125881514e-19
-1.0,0.1875,140.16666666666666,8.048516025653972e-19
-1.0,0.25,140.16666666666666,1.836822559916766e-18
-1.0,0.3125,140.16666666666666,3.093243526210318e-18
-1.0,0.375,140.16666666666666,3.85423049045525e-18
-1.0,0.4375,140.16666666666666,3.781197188181554e-18
-1.0,0.5,140.16666666666666,2.8477570199827675e-18
-1.0,0.5625,140.16666666666666,1.5583166635210799e-18
-1.0,0.625,140.16666666666666,6.696317094977604e-19
-1.0,0.6875,140.16666666666666,1.85721186028342e-19
-1.0,0.75,140.16666666666666,3.4825242541701245e-20
-1.0,0.8125,140.16666666666666,4.9940978627101894e-21
-1.0,0.875,140.16666666666666,6.024934704124937e-22
-1.0,0.9375,140.16666666666666,5.464744342330915e-23
-1.0,1.0,140.16666666666666,2.3679917471444798e-24
-0.9375,-1.0,140.16666666666666,1.1372029769596525e-49
-0.9375,-0.9375,140.16666666666666,4.3443084155528174e-08
-0.9375,-0.875,140.16666666666666,5.236756722346396e-08
-0.9375,-0.8125,140.16666666666666,9.936176337993264e-07
-0.9375,-0.75,140.16666666666666,8.448721376931591e-06
-0.9375,-0.6875,140.16666666666666,6.128453777844915e-05
-0.9375,-0.625,140.16666666666666,0.0003437855392962874
-0.9375,-0.5625,140.16666666666666,0.0013149818266398289
-0.9375,-0.5,140.16666666666666,0.0031624929912954366
-0.9375,-0.4375,140.16666666666666,0.009498279453817395
-0.9375,-0.375,140.16666666666666,0.01964824267174596
-0.9375,-0.3125,140.16666666666666,0.03349541106094332
-0.9375,-0.25,140.16666666666666,0.050303291961383376
-0.9375,-0.1875,140.16666666666666,0.06392213260538619
-0.9375,-0.125,140.16666666666666,0.07060497255768051
-0.9375,-0.0625,140.16666666666666,0.06486710432771453
-0.9375,0.0,140.16666666666666,0.05307926510129295
-0.9375,0.0625,140.16666666666666,0.029698970843056064
-0.9375,0.125,140.16666666666666,0.006622730321707272
-0.9375,0.1875,140.16666666666666,-0.015829281961220895
-0.9375,0.25,140.16666666666666,-0.03272011923202034
-0.9375,0.3125,140.16666666666666,-0.04636044142957473
-0.9375,0.375,140.16666666666666,-0.05062218185623962
-0.9375,0.4375,140.16666666666666,-0.05013970569451049
-0.9375,0.5,140.16666666666666,-0.044762916180986115
-0.9375,0.5625,140.16666666666666,-0.030534079335645344
-0.9375,0.625,140.16666666666666,-0.012589860960601891
-0.9375,0.6875,140.16666666666666,0.007969171879297748
-0.9375,0.75,140.16666666666666,0.027934487593737376
-0.9375,0.8125,140.16666666666666,0.04061786035858247
-0.9375,0.875,140.16666666666666,0.039653863207178196
-0.9375,0.9375,140.16666666666666,0.02457880213374919
-0.9375,1.0,140.16666666666666,7.090630096486151e-22
-0.875,-1.0,140.16666666666666,6.83903379590438e-48
-0.875,-0.9375,140.16666666666666,1.4736292975932013e-08
-0.875,-0.875,140.16666666666666,5.127860510497692e-07
-0.875,-0.8125,140.16666666666666,5.136199617181151e-06
-0.875,-0.75,140.16666666666666,3.780411337687014e-05
-0.875,-0.6875,140.16666666666666,0.0002468945865761789
-0.875,-0.625,140.16666666666666,0.0012195279928847967
-0.875,-0.5625,140.16666666666666,0.004134790894441668
-0.875,-0.5,140.16666666666666,0.009454628436956256
-0.875,-0.4375,140.16666666666666,0.0244128012607865
-0.875,-0.375,140.16666666666666,0.04478126177026841
-0.875,-0.3125,140.16666666666666,0.07039408951603243
-0.875,-0.25,140.16666666666666,0.09227850477687441
-0.875,-0.1875,140.16666666666666,0.10603253200818974
-0.875,-0.125,140.16666666666666,0.10347565245271995
-0.875,-0.0625,140.16666666666666,0.08387341379340711
-0.875,0.0,140.16666666666666,0.05596859474260698
-0.875,0.0625,140.16666666666666,0.01983614497109866
-0.875,0.125,140.16666666666666,-0.013997812991236078
-0.875,0.1875,140.16666666666666,-0.04311292254292767
-0.875,0.25,140.16666666666666,-0.06396598002476374
-0.875,0.3125,140.16666666666666,-0.08014532515822524
-0.875,0.375,140.16666666666666,-0.08502553998105512
-0.875,0.4375,140.16666666666666,-0.08450192503412042
-0.875,0.5,140.16666666666666,-0.07840351481799665
-0.875,0.5625,140.16666666666666,-0.062015496956119305
-0.875,0.625,140.16666666666666,-0.04110408201578509
-0.875,0.6875,140.16666666666666,-0.016859495307374035
-0.875,0.75,140.16666666666666,0.007193796094003249
-0.875,0.8125,140.16666666666666,0.023944443327174637
-0.875,0.875,140.16666666666666,0.027432995065884664
-0.875,0.9375,140.16666666666666,0.01791479659834167
-0.875,1.0,140.16666666666666,4.264239528617278e-20
-0.8125,-1.0,140.16666666666666,3.585716560526507e-46
-0.8125,-0.9375,140.16666666666666,-7.698094762825287e-08
-0.8125,-0.875,140.16666666666666,2.797687888100888e-06
-0.8125,-0.8125,140.16666666666666,2.025212456777315e-05
-0.8125,-0.75,140.16666666666666,0.00013757686429816422
-0.8125,-0.6875,140.16666666666666,0.0007956744132268382
-0.8125,-0.625,140.16666666666666,0.0034195640956230077
-0.8125,-0.5625,140.16666666666666,0.010157744006368577
-0.8125,-0.5,140.16666666666666,0.021787385890415227
-0.8125,-0.4375,140.16666666666666,0.04714828259441476
-0.8125,-0.375,140.16666666666666,0.07475706503729304
-0.8125,-0.3125,140.16666666666666,0.10454479599545004
-0.8125,-0.25,140.16666666666666,0.11367036360470266
-0.8125,-0.1875,140.16666666666666,0.11076528904582832
-0.8125,-0.125,140.16666666666666,0.08556778821326724
-0.8125,-0.0625,140.16666666666666,0.05077623903221775
-0.8125,0.0,140.16666666666666,0.011311549367129881
-0.8125,0.0625,140.16666666666666,-0.021109381561241657
-0.8125,0.125,140.16666666666666,-0.04927365721553972
-0.8125,0.1875,140.16666666666666,-0.06869893676180341
-0.8125,0.25,140.16666666666666,-0.08132826777617211
-0.8125,0.3125,140.16666666666666,-0.0902810407484918
-0.8125,0.375,140.16666666666666,-0.09278301182945448
-0.8125,0.4375,140.16666666666666,-0.09264226528807874
-0.8125,0.5,140.16666666666666,-0.08977519124814884
-0.8125,0.5625,140.16666666666666,-0.08239039200336226
-0.8125,0.625,140.16666666666666,-0.07378168103388093
-0.8125,0.6875,140.16666666666666,-0.06475894276875045
-0.8125,0.75,140.16666666666666,-0.05689921744581601
-0.8125,0.8125,140.16666666666666,-0.050195747382130416
-0.8125,0.875,140.16666666666666,-0.04026198299994977
-0.8125,0.9375,140.16666666666666,-0.02327487603277517
-0.8125,1.0,140.16666666666666,2.2357477316417363e-18
-0.75,-1.0,140.16666666666666,2.0446510899972022e-44
-0.75,-0.9375,140.16666666666666,6.302863923213913e-07
-0.75,-0.875,140.16666666666666,1.122822543822739e-05
-0.75,-0.8125,140.16666666666666,7.144494840131018e-05
-0.75,-0.75,140.16666666666666,0.00044743974661825783
-0.75,-0.6875,140.16666666666666,0.0022511037077669518
-0.75,-0.625,140.16666666666666,0.008309193231331169
-0.75,-0.5625,140.16666666666666,0.021399760136849917
-0.75,-0.5,140.16666666666666,0.0423406666001616
-0.75,-0.4375,140.16666666666666,0.07518270295029064
-0.75,-0.375,140.16666666666666,0.10106241735407864
-0.75,-0.3125,140.16666666666666,0.12019332740118269
-0.75,-0.25,140.16666666666666,0.10271800990661284
-0.75,-0.1875,140.16666666666666,0.0754163190983558
-0.75,-0.125,140.16666666666666,0.03230759403857252
-0.75,-0.0625,140.16666666666666,-0.0050818089912386625
-0.75,0.0,140.16666666666666,-0.03968540207422733
-0.75,0.0625,140.16666666666666,-0.05601361244629098
-0.75,0.125,140.16666666666666,-0.06867289467418547
-0.75,0.1875,140.16666666666666,-0.0737997960283362
-0.75,0.25,140.16666666666666,-0.07621107868300138
-0.75,0.3125,140.16666666666666,-0.07725644978109236
-0.75,0.375,140.16666666666666,-0.07747307676802606
-0.75,0.4375,140.16666666666666,-0.07791838224271294
-0.75,0.5,140.16666666666666,-0.07859960109846606
-0.75,0.5625,140.16666666666666,-0.08257899379586407
-0.75,0.625,140.16666666666666,-0.09129257419751197
-0.75,0.6875,140.16666666666666,-0.10525917427568478
-0.75,0.75,140.16666666666666,-0.12340599458724621
-0.75,0.8125,140.16666666666666,-0.13448784365609676
-0.75,0.875,140.16666666666666,-0.11968929619402863
-0.75,0.9375,140.16666666666666,-0.07195573447349699
-0.75,1.0,140.16666666666666,1.2748704364376165e-16
-0.6875,-1.0,140.16666666666666,1.1262650926342329e-42
-0.6875,-0.9375,140.16666666666666,5.4632513414960295e-06
-0.6875,-0.875,140.16666666666666,3.604155436490078e-05
-0.6875,-0.8125,140.16666666666666,0.00022683557719490338
-0.6875,-0.75,140.16666666666666,0.0012648691638058075
-0.6875,-0.6875,140.16666666666666,0.005483077431672182
-0.6875,-0.625,140.16666666666666,0.017272954651107897
-0.6875,-0.5625,140.16666666666666,0.038391382869587425
-0.6875,-0.5,140.16666666666666,0.06883721808283728
-0.6875,-0.4375,140.16666666666666,0.09904076790661284
-0.6875,-0.375,140.16666666666666,0.11119522852070948
-0.6875,-0.3125,140.16666666666666,0.10585412187559998
-0.6875,-0.25,140.16666666666666,0.06491550827251125
-0.6875,-0.1875,140.16666666666666,0.02233372419207904
-0.6875,-0.125,140.16666666666666,-0.019304321881806023
-0.6875,-0.0625,140.16666666666666,-0.04507031355240791
-0.6875,0.0,140.16666666666666,-0.06310522681870634
-0.6875,0.0625,140.16666666666666,-0.06495632152700066
-0.6875,0.125,140.16666666666666,-0.06531657909365042
-0.6875,0.1875,140.16666666666666,-0.06261611899826672
-0.6875,0.25,140.16666666666666,-0.060204589707243655
-0.6875,0.3125,140.16666666666666,-0.05803449335353736
-0.6875,0.375,140.16666666666666,-0.05758100961783599
-0.6875,0.4375,140.16666666666666,-0.05886761411701458
-0.6875,0.5,140.16666666666666,-0.061949359483519734
-0.6875,0.5625,140.16666666666666,-0.07463412312783053
-0.6875,0.625,140.16666666666666,-0.09680231526886351
-0.6875,0.6875,140.16666666666666,-0.1275737097472014
-0.6875,0.75,140.16666666666666,-0.16165546762744928
-0.6875,0.8125,140.16666666666666,-0.1784630081028502
-0.6875,0.875,140.16666666666666,-0.15559414428215088
-0.6875,0.9375,140.16666666666666,-0.09132627481132369
-0.6875,1.0,140.16666666666666,7.022430757088547e-15
-0.625,-1.0,140.16666666666666,4.897863078809525e-41
-0.625,-0.9375,140.16666666666666,1.8200243475630498e-05
-0.625,-0.875,140.16666666666666,0.00010134489812558182
-0.625,-0.8125,140.16666666666666,0.0006137451278210437
-0.625,-0.75,140.16666666666666,0.0029961645028695884
-0.625,-0.6875,140.16666666666666,0.011257353764507188
-0.625,-0.625,140.16666666666666,0.03043123739334655
-0.625,-0.5625,140.16666666666666,0.05872284532168166
-0.625,-0.5,140.16666666666666,0.09418403517375819
-0.625,-0.4375,140.16666666666666,0.10983093571380834
-0.625,-0.375,140.16666666666666,0.10137199735581555
-0.625,-0.3125,140.16666666666666,0.06954648792707126
-0.625,-0.25,140.16666666666666,0.020095575995567234
-0.625,-0.1875,140.16666666666666,-0.022851049596315603
-0.625,-0.125,140.16666666666666,-0.05024116866742453
-0.625,-0.0625,140.16666666666666,-0.06123183979544231
-0.625,0.0,140.16666666666666,-0.06423454574806951
-0.625,0.0625,140.16666666666666,-0.05887944381797728
-0.625,0.125,140.16666666666666,-0.053673322345000885
-0.625,0.1875,140.16666666666666,-0.04877306064949784
-0.625,0.25,140.16666666666666,-0.04533739659411001
-0.625,0.3125,140.16666666666666,-0.04275354526753736
-0.625,0.375,140.16666666666666,-0.04256768988660758
-0.625,0.4375,140.16666666666666,-0.045267639411704405
-0.625,0.5,140.16666666666666,-0.050944694475531155
-0.625,0.5625,140.16666666666666,-0.07141319629127782
-0.625,0.625,140.16666666666666,-0.10253084793594602
-0.625,0.6875,140.16666666666666,-0.1402342970018631
-0.625,0.75,140.16666666666666,-0.17311770219119088
-0.625,0.8125,140.16666666666666,-0.17745314883208355
-0.625,0.875,140.16666666666666,-0.14241282041414008
-0.625,0.9375,140.16666666666666,-0.07838591875224364
-0.625,1.0,140.16666666666666,3.0538906473779936e-13
-0.5625,-1.0,140.16666666666666,1.2323797963083097e-39
-0.5625,-0.9375,140.16666666666666,4.037352941879237e-05
-0.5625,-0.875,140.16666666666666,0.00024328247904931204
-0.5625,-0.8125,140.16666666666666,0.001353030201105283
-0.5625,-0.75,140.16666666666666,0.005895023000672882
-0.5625,-0.6875,140.16666666666666,0.019627714067650782
-0.5625,-0.625,140.16666666666666,0.0464349030851839
-0.5625,-0.5625,140.16666666666666,0.07903838234041967
-0.5625,-0.5,140.16666666666666,0.11284189512114542
-0.5625,-0.4375,140.16666666666666,0.10661024749428935
-0.5625,-0.375,140.16666666666666,0.07724103824608866
-0.5625,-0.3125,140.16666666666666,0.025443840479598613
-0.5625,-0.25,140.16666666666666,-0.019493690356116585
-0.5625,-0.1875,140.16666666666666,-0.05283152350070465
-0.5625,-0.125,140.16666666666666,-0.06308588132726868
-0.5625,-0.0625,140.16666666666666,-0.06192394511214082
-0.5625,0.0,140.16666666666666,-0.05520127541662331
-0.5625,0.0625,140.16666666666666,-0.04773569566138704
-0.5625,0.125,140.16666666666666,-0.04123187773513353
-0.5625,0.1875,140.16666666666666,-0.036702575558729154
-0.5625,0.25,140.16666666666666,-0.033827995129034207
-0.5625,0.3125,140.16666666666666,-0.03190525105739226
-0.5625,0.375,140.16666666666666,-0.03251298313309771
-0.5625,0.4375,140.16666666666666,-0.037323036814078205
-0.5625,0.5,140.16666666666666,-0.046468364477184707
-0.5625,0.5625,140.16666666666666,-0.07448059301066465
-0.5625,0.625,140.16666666666666,-0.11044747673265157
-0.5625,0.6875,140.16666666666666,-0.14647623785297675
-0.5625,0.75,140.16666666666666,-0.16535645555923797
-0.5625,0.8125,140.16666666666666,-0.14764043215723843
-0.5625,0.875,140.16666666666666,-0.10180158456129448
-0.5625,0.9375,140.16666666666666,-0.04923969024530165
-0.5625,1.0,140.16666666666666,7.684071754162456e-12
-0.5,-1.0,140.16666666666666,4.0585210212528735e-39
-0.5,-0.9375,140.16666666666666,7.190062118948524e-05
-0.5,-0.875,140.16666666666666,0.0004744147378131873
-0.5,-0.8125,140.16666666666666,0.002476814166330453
-0.5,-0.75,140.16666666666666,0.009989847651625486
-0.5,-0.6875,140.16666666666666,0.030391751931641543
-0.5,-0.625,140.16666666666666,0.06435301775050645
-0.5,-0.5625,140.16666666666666,0.09769702836576927
-0.5,-0.5,140.16666666666666,0.12277490972187959
-0.5,-0.4375,140.16666666666666,0.090439887017437
-0.5,-0.375,140.16666666666666,0.043075830668343994
-0.5,-0.3125,140.16666666666666,-0.018856355181147644
-0.5,-0.25,140.16666666666666,-0.04898056519101206
